Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Israel,ISR,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7,6,6,6
Israel,ISR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,86.19047546,87.14286041,86.19047546,84.76190186,86.320755
Israel,ISR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,77.14286041,75.7142868,74.76190186,73.33333588,75.47169495
Israel,ISR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,93.80952454,94.76190186,94.76190186,94.2857132,94.81131744
Israel,ISR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.243935689,0.243687198,0.260185421,0.256297201,0.259777427
Israel,ISR,Rule of Law: Estimate,RL.EST,0.960281312,1.01208365,0.936142623,0.906950951,0.945248723
Italy,ITA,Control of Corruption: Estimate,CC.EST,0.215928152,0.234261185,0.50986433,0.517414451,0.527781725
Italy,ITA,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,10,10,10
Italy,ITA,Control of Corruption: Percentile Rank,CC.PER.RNK,60.95238113,61.42856979,67.14286041,67.61904907,68.86792755
Italy,ITA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,56.19047546,55.7142868,61.42856979,61.42856979,62.26415253
Italy,ITA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,65.7142868,66.19047546,77.14286041,78.09523773,78.77358246
Italy,ITA,Control of Corruption: Standard Error,CC.STD.ERR,0.134504512,0.143416926,0.14979665,0.162209302,0.162981451
Italy,ITA,Government Effectiveness: Estimate,GE.EST,0.409032583,0.451061338,0.360985458,0.326035768,0.449057072
Italy,ITA,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,7,7,7
Italy,ITA,Government Effectiveness: Percentile Rank,GE.PER.RNK,67.61904907,68.57142639,65.23809814,64.2857132,66.98113251
Italy,ITA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,53.80952454,56.66666794,51.42856979,50.47618866,55.6603775
Italy,ITA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,74.2857132,76.19047546,75.23809814,73.33333588,76.88679504
Italy,ITA,Government Effectiveness: Standard Error,GE.STD.ERR,0.209096208,0.216184705,0.231866837,0.227233395,0.238205507
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.32613951,0.381040454,0.39929536,0.550413907,0.413505375
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,57.07546997,58.96226501,58.01886749,63.679245,58.49056625
Italy,ITA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,45.28302002,47.64151001,48.11320877,51.41509247,48.11320877
Italy,ITA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,66.98113251,70.75471497,72.16981506,79.71697998,73.58490753
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318025,0.223971575,0.226481333,0.229793489,0.226615027
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,0.71514827,0.942923725,0.487740815,0.526738524,0.510931492
Italy,ITA,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,7,7
Italy,ITA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,75.23809814,77.14286041,68.09523773,68.57142639,68.86792755
Italy,ITA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,64.2857132,71.90476227,56.19047546,57.61904907,54.71697998
Italy,ITA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,81.90476227,87.61904907,76.19047546,77.61904907,77.35848999
Italy,ITA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.22204648,0.220609844,0.233886927,0.231103107,0.234129176
Italy,ITA,Rule of Law: Estimate,RL.EST,0.240896881,0.273004681,0.207708836,0.240628809,0.297009468
Jamaica,JAM,Control of Corruption: Estimate,CC.EST,-0.230746984,-0.113833971,-0.046545755,-0.052980192,-0.023381542
Jamaica,JAM,Control of Corruption: Number of Sources,CC.NO.SRC,10,10,8,9,8
Jamaica,JAM,Control of Corruption: Percentile Rank,CC.PER.RNK,47.1428566,51.90476227,53.80952454,52.38095093,54.24528122
Jamaica,JAM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,38.57143021,40.47618866,44.2857132,43.80952454,44.81132126
Jamaica,JAM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,56.66666794,59.04761887,60,60,62.26415253
Jamaica,JAM,Control of Corruption: Standard Error,CC.STD.ERR,0.143862903,0.154567197,0.162330896,0.173576042,0.172700495
Jamaica,JAM,Government Effectiveness: Estimate,GE.EST,0.595471442,0.58901006,0.528976262,0.378315657,0.604482174
Jamaica,JAM,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,4,5,5
Jamaica,JAM,Government Effectiveness: Percentile Rank,GE.PER.RNK,72.85713959,71.90476227,69.52381134,66.66666412,71.69811249
Jamaica,JAM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,60.47618866,60,53.80952454,49.04761887,58.01886749
Jamaica,JAM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,78.57142639,79.52381134,80.95237732,76.66666412,80.6603775
Jamaica,JAM,Government Effectiveness: Standard Error,GE.STD.ERR,0.227566019,0.236559182,0.289424926,0.285463035,0.290248126
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.423851728,0.388235539,0.258638471,0.217914656,0.379746348
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7,6,6,6
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,61.320755,59.43396378,55.6603775,52.83018875,57.54716873
Jamaica,JAM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,50,47.64151001,43.39622498,41.50943375,46.69811249
Jamaica,JAM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,70.75471497,71.69811249,67.45282745,65.09433746,72.64151001
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.212307975,0.22952044,0.232469827,0.234690771,0.233039767
Jamaica,JAM,Regulatory Quality: Estimate,RQ.EST,0.129099026,0.084404744,0.042481516,0.184438393,0.190213531
Jamaica,JAM,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,6,6,6
Jamaica,JAM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,60.95238113,59.04761887,54.76190567,59.52381134,58.96226501
Jamaica,JAM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,45.23809433,43.33333206,39.52381134,46.19047546,44.3396225
Jamaica,JAM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,68.09523773,65.23809814,63.80952454,71.42857361,70.75471497
Jamaica,JAM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.206044436,0.203257471,0.224675119,0.223367989,0.228334546
Jamaica,JAM,Rule of Law: Estimate,RL.EST,-0.217798144,-0.310624003,-0.239620462,-0.196268678,-0.071926758
Japan,JPN,Control of Corruption: Estimate,CC.EST,1.388648033,1.431167245,1.463934183,1.5360502,1.539971828
Japan,JPN,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,10,10,10
Japan,JPN,Control of Corruption: Percentile Rank,CC.PER.RNK,89.04762268,89.04762268,90.47618866,90.95237732,90.56604004
Japan,JPN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,83.33333588,87.61904907,85.23809814,85.7142868,88.679245
Japan,JPN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,91.42857361,92.38095093,94.76190186,95.7142868,95.28302002
Japan,JPN,Control of Corruption: Standard Error,CC.STD.ERR,0.138461649,0.147890657,0.149454311,0.16143693,0.162116259
Japan,JPN,Government Effectiveness: Estimate,GE.EST,1.634688139,1.550190926,1.547667146,1.362755299,1.619746804
Japan,JPN,Government Effectiveness: Number of Sources,GE.NO.SRC,7,7,6,6,6
Japan,JPN,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.80952454,92.85713959,92.38095093,89.04762268,96.22641754
Japan,JPN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,86.66666412,84.76190186,84.76190186,80.47618866,83.49056244
Japan,JPN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.04762268,99.04762268,98.57142639,97.14286041,99.52830505
Japan,JPN,Government Effectiveness: Standard Error,GE.STD.ERR,0.221195087,0.228583187,0.253219694,0.246827409,0.265415341
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.037358642,1.019695044,1.026066899,1.015356421,1.073910952
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,87.26415253,83.49056244,85.37735748,84.90566254,86.79244995
Japan,JPN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,68.86792755,67.92453003,67.92453003,66.98113251,70.28302002
Japan,JPN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,95.75471497,96.22641754,96.69811249,96.22641754,96.69811249
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318025,0.223971575,0.226481333,0.229793489,0.226615027
Japan,JPN,Regulatory Quality: Estimate,RQ.EST,1.3342278,1.314648986,1.347087026,1.369840145,1.438772559
Japan,JPN,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,7,7
Japan,JPN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,89.04762268,88.57142639,89.52381134,90,91.50943756
Japan,JPN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,80.95237732,77.14286041,80.47618866,81.42857361,82.07546997
Japan,JPN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,93.80952454,94.76190186,95.7142868,96.66666412,97.16981506
Japan,JPN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.22204648,0.220609844,0.233886927,0.231103107,0.234129176
Japan,JPN,Rule of Law: Estimate,RL.EST,1.494167566,1.497002721,1.473686934,1.540563464,1.558240294
"Jersey, Channel Islands",JEY,Control of Corruption: Estimate,CC.EST,1.072977901,1.016485095,1.010008812,1.001844883,1.028838038
"Jersey, Channel Islands",JEY,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1
"Jersey, Channel Islands",JEY,Control of Corruption: Percentile Rank,CC.PER.RNK,81.90476227,80.95237732,81.42857361,81.90476227,82.07546997
"Jersey, Channel Islands",JEY,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,66.66666412,65.23809814,65.23809814,62.8571434,63.679245
"Jersey, Channel Islands",JEY,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,91.90476227,91.42857361,91.90476227,93.80952454,93.86792755
"Jersey, Channel Islands",JEY,Control of Corruption: Standard Error,CC.STD.ERR,0.369668067,0.372196823,0.344468683,0.410231978,0.403168887
"Jersey, Channel Islands",JEY,Government Effectiveness: Estimate,GE.EST,1.228239775,1.209342599,1.186404467,1.15426755,1.170647979
"Jersey, Channel Islands",JEY,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1
"Jersey, Channel Islands",JEY,Government Effectiveness: Percentile Rank,GE.PER.RNK,86.66666412,85.23809814,85.23809814,84.2857132,83.49056244
"Jersey, Channel Islands",JEY,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,70.47618866,70,67.61904907,64.76190186,62.73584747
"Jersey, Channel Islands",JEY,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.57142639,98.57142639,98.57142639,98.09523773,98.11320496
"Jersey, Channel Islands",JEY,Government Effectiveness: Standard Error,GE.STD.ERR,0.435726464,0.426100552,0.466330767,0.48590976,0.489597619
"Jersey, Channel Islands",JEY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.270128131,1.280074358,1.328706861,1.284423351,1.619478703
"Jersey, Channel Islands",JEY,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1
"Jersey, Channel Islands",JEY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.39622498,93.86792755,95.28302002,94.81131744,99.05660248
"Jersey, Channel Islands",JEY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,61.79245377,60.84905624,64.15093994,61.79245377,75
"Jersey, Channel Islands",JEY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100
"Jersey, Channel Islands",JEY,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.499787301,0.483563185,0.475348741,0.468150824,0.489415288
"Jersey, Channel Islands",JEY,Regulatory Quality: Estimate,RQ.EST,0.703678906,0.90963459,0.932986319,0.923121572,0.977046788
"Jersey, Channel Islands",JEY,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1,1,1
"Jersey, Channel Islands",JEY,Regulatory Quality: Percentile Rank,RQ.PER.RNK,74.76190186,76.19047546,80,78.09523773,80.6603775
"Jersey, Channel Islands",JEY,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,48.57143021,60.47618866,57.1428566,53.33333206,56.60377502
"Jersey, Channel Islands",JEY,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90.47618866,95.23809814,95.7142868,97.14286041,97.16981506
"Jersey, Channel Islands",JEY,Regulatory Quality: Standard Error,RQ.STD.ERR,0.493930906,0.477580607,0.489355654,0.526650131,0.501705468
"Jersey, Channel Islands",JEY,Rule of Law: Estimate,RL.EST,1.701723337,1.710528135,1.701575994,1.687229514,1.690608263
Jordan,JOR,Control of Corruption: Estimate,CC.EST,0.123943955,0.080424912,0.038551886,0.026834955,0.073047176
Jordan,JOR,Control of Corruption: Number of Sources,CC.NO.SRC,10,11,10,10,9
Jordan,JOR,Control of Corruption: Percentile Rank,CC.PER.RNK,58.57143021,58.57143021,57.61904907,55.7142868,58.01886749
Jordan,JOR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,53.80952454,50,45.7142868,48.09523773,48.11320877
Jordan,JOR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,63.80952454,62.38095093,61.42856979,62.8571434,63.20754623
Jordan,JOR,Control of Corruption: Standard Error,CC.STD.ERR,0.13323015,0.140074104,0.144365981,0.163320854,0.161482424
Jordan,JOR,Government Effectiveness: Estimate,GE.EST,0.095298931,0.074895501,0.095135003,0.195509046,0.194713801
Jordan,JOR,Government Effectiveness: Number of Sources,GE.NO.SRC,9,9,8,7,7
Jordan,JOR,Government Effectiveness: Percentile Rank,GE.PER.RNK,56.19047546,55.23809433,54.76190567,58.09523773,59.90565872
Jordan,JOR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,44.76190567,39.52381134,41.42856979,44.2857132,43.39622498
Jordan,JOR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,67.61904907,66.66666412,68.57142639,69.52381134,71.22641754
Jordan,JOR,Government Effectiveness: Standard Error,GE.STD.ERR,0.207521453,0.214501277,0.232876241,0.232862934,0.247899756
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.379783809,-0.274439603,-0.267881632,-0.315793395,-0.296307683
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,10,9,8,8,8
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,32.54716873,36.79245377,37.73584747,35.37735748,35.37735748
Jordan,JOR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,20.28301811,23.58490562,23.58490562,23.58490562,22.16981125
Jordan,JOR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,44.81132126,50.47169876,49.52830124,47.64151001,48.58490753
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.202375144,0.208800271,0.208693087,0.212381527,0.216768414
Jordan,JOR,Regulatory Quality: Estimate,RQ.EST,0.030843168,0.029683931,0.252726197,0.134313285,0.156793341
Jordan,JOR,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10,9,8,8
Jordan,JOR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,56.66666794,57.1428566,60.47618866,57.61904907,57.07546997
Jordan,JOR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,41.42856979,42.8571434,49.52381134,45.7142868,43.86792374
Jordan,JOR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,63.80952454,63.80952454,71.90476227,67.14286041,68.39622498
Jordan,JOR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.19148089,0.190103382,0.202663422,0.206776097,0.212983131
Jordan,JOR,Rule of Law: Estimate,RL.EST,0.231556088,0.132585108,0.18873316,0.182648703,0.217172459
Kazakhstan,KAZ,Control of Corruption: Estimate,CC.EST,-0.49207738,-0.285695314,-0.377906501,-0.259159893,-0.185301155
Kazakhstan,KAZ,Control of Corruption: Number of Sources,CC.NO.SRC,12,12,10,10,10
Kazakhstan,KAZ,Control of Corruption: Percentile Rank,CC.PER.RNK,37.61904907,45.23809433,40.95238113,47.1428566,48.58490753
Kazakhstan,KAZ,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,26.66666603,33.80952454,28.5714283,33.80952454,37.73584747
Kazakhstan,KAZ,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,45.23809433,52.8571434,49.04761887,54.2857132,57.54716873
Kazakhstan,KAZ,Control of Corruption: Standard Error,CC.STD.ERR,0.1304162,0.140123099,0.145105049,0.155538768,0.151205599
Kazakhstan,KAZ,Government Effectiveness: Estimate,GE.EST,-0.042007547,0.068959303,0.106133707,0.030397773,0.143430486
Kazakhstan,KAZ,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,7,7,7
Kazakhstan,KAZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.95238113,54.76190567,55.7142868,55.23809433,58.49056625
Kazakhstan,KAZ,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,38.57143021,39.52381134,41.42856979,37.1428566,43.39622498
Kazakhstan,KAZ,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,64.76190186,66.66666412,68.57142639,67.14286041,69.3396225
Kazakhstan,KAZ,Government Effectiveness: Standard Error,GE.STD.ERR,0.210913703,0.21816878,0.238144398,0.232862934,0.247899756
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.052698813,-0.167979881,-0.257630289,-0.231327519,-0.356833428
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,10,9,8,8,8
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,44.81132126,41.50943375,38.20754623,38.20754623,32.54716873
Kazakhstan,KAZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,32.07546997,26.41509438,24.52830124,24.52830124,20.28301811
Kazakhstan,KAZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,56.60377502,54.24528122,49.52830124,50.94339752,46.69811249
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.202375144,0.208800271,0.208693087,0.212381527,0.216768414
Kazakhstan,KAZ,Regulatory Quality: Estimate,RQ.EST,0.094623871,0.107311986,0.106146552,0.077017717,-0.011234054
Kazakhstan,KAZ,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9,8,8,8
Kazakhstan,KAZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,59.04761887,60.47618866,56.66666794,55.7142868,52.83018875
Kazakhstan,KAZ,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,43.80952454,44.76190567,42.8571434,43.33333206,39.15094376
Kazakhstan,KAZ,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,67.14286041,65.23809814,65.23809814,65.23809814,62.26415253
Kazakhstan,KAZ,Regulatory Quality: Standard Error,RQ.STD.ERR,0.197632849,0.195965901,0.208771586,0.206776097,0.212983131
Kazakhstan,KAZ,Rule of Law: Estimate,RL.EST,-0.503434122,-0.509888172,-0.466539711,-0.508473933,-0.474393338
Kenya,KEN,Control of Corruption: Estimate,CC.EST,-0.862696052,-0.807418883,-0.876583576,-0.735883415,-0.759701312
Kenya,KEN,Control of Corruption: Number of Sources,CC.NO.SRC,15,15,14,13,13
Kenya,KEN,Control of Corruption: Percentile Rank,CC.PER.RNK,20.47619057,24.2857151,20.95238113,26.19047546,24.05660439
Kenya,KEN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,12.85714245,15.71428585,14.28571415,18.09523773,18.86792374
Kenya,KEN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,28.5714283,30.95238113,28.09523773,34.2857132,34.43396378
Kenya,KEN,Control of Corruption: Standard Error,CC.STD.ERR,0.125007212,0.13333568,0.136787534,0.147376239,0.14700003
Kenya,KEN,Government Effectiveness: Estimate,GE.EST,-0.493594706,-0.441803724,-0.398768902,-0.324745864,-0.300569445
Kenya,KEN,Government Effectiveness: Number of Sources,GE.NO.SRC,12,12,11,11,11
Kenya,KEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,34.2857132,35.7142868,38.09523773,38.57143021,41.03773499
Kenya,KEN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,21.90476227,25.23809433,24.76190567,28.5714283,28.77358437
Kenya,KEN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,44.76190567,45.23809433,50.47618866,52.38095093,54.24528122
Kenya,KEN,Government Effectiveness: Standard Error,GE.STD.ERR,0.169744149,0.180285081,0.195723712,0.198284745,0.201468542
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.179692149,-1.105736017,-1.007226825,-1.032414198,-0.94308722
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7,6,6,6
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,12.26415062,12.73584938,14.62264156,15.09433937,15.09433937
Kenya,KEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,7.547169685,8.490566254,10.37735844,9.433961868,10.84905624
Kenya,KEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,18.39622688,19.81132126,23.58490562,23.58490562,24.52830124
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.212307975,0.22952044,0.232469827,0.234690771,0.233039767
Kenya,KEN,Regulatory Quality: Estimate,RQ.EST,-0.265344054,-0.338947535,-0.517190576,-0.460586369,-0.38082996
Kenya,KEN,Regulatory Quality: Number of Sources,RQ.NO.SRC,11,11,10,10,10
Kenya,KEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,42.38095093,40,32.8571434,35.7142868,39.15094376
Kenya,KEN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,32.38095093,30.47619057,22.38095284,24.76190567,26.41509438
Kenya,KEN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,52.8571434,49.52381134,42.38095093,46.19047546,48.11320877
Kenya,KEN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.160275951,0.159450322,0.169316143,0.163107038,0.173512042
Kenya,KEN,Rule of Law: Estimate,RL.EST,-0.4276537,-0.464465976,-0.577875257,-0.421999156,-0.321951181
Kiribati,KIR,Control of Corruption: Estimate,CC.EST,0.348221093,0.367132217,0.467345566,0.28176564,0.236564711
Kiribati,KIR,Control of Corruption: Number of Sources,CC.NO.SRC,3,3,3,4,4
Kiribati,KIR,Control of Corruption: Percentile Rank,CC.PER.RNK,64.76190186,64.76190186,66.19047546,61.90476227,61.320755
Kiribati,KIR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,52.38095093,50.95238113,54.76190567,48.09523773,44.81132126
Kiribati,KIR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,79.04762268,79.04762268,80.47618866,78.57142639,78.30188751
Kiribati,KIR,Control of Corruption: Standard Error,CC.STD.ERR,0.293962538,0.306421161,0.304204136,0.320136547,0.331636041
Kiribati,KIR,Government Effectiveness: Estimate,GE.EST,-0.064019941,-0.051552676,0.135919511,0.094407447,0.167575598
Kiribati,KIR,Government Effectiveness: Number of Sources,GE.NO.SRC,3,3,3,3,3
Kiribati,KIR,Government Effectiveness: Percentile Rank,GE.PER.RNK,50,50,57.1428566,56.19047546,58.96226501
Kiribati,KIR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,23.80952454,27.1428566,32.8571434,31.4285717,33.01886749
Kiribati,KIR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,71.90476227,71.90476227,75.7142868,74.76190186,76.88679504
